2012, 11, 28, 12.22, 1.00, 4332.17242762
2012, 11, 29, 12.37, 1.00, 3553.57577684
2012, 11, 30, 12.43, 1.00, 3472.32663909
2012, 12, 1, 12.34, -1.00, 2513.84899834
2012, 12, 2, 12.42, 1.00, 1741.38980028
2012, 12, 3, 12.60, 1.00, 5124.74579588
2012, 12, 4, 12.59, -1.00, 5524.27022114
2012, 12, 5, 13.20, 1.00, 3202.16066697
2012, 12, 6, 13.45, 1.00, 4479.87872060
2012, 12, 7, 13.37, -1.00, 3494.46597785
2012, 12, 8, 13.36, -1.00, 509.44467265
2012, 12, 9, 13.29, -1.00, 1187.24480088
2012, 12, 10, 13.30, 1.00, 6444.03315201
2012, 12, 11, 13.35, 1.00, 2641.35197436
2012, 12, 12, 13.49, 1.00, 3925.65665283
2012, 12, 13, 13.52, 1.00, 5259.54363934
2012, 12, 14, 13.51, -1.00, 5949.65698329
2012, 12, 15, 13.38, -1.00, 1531.92100659
2012, 12, 16, 13.27, -1.00, 1217.80887677
2012, 12, 17, 13.20, -1.00, 5313.36578294
2012, 12, 18, 13.13, -1.00, 5416.93282338
2012, 12, 19, 13.40, 1.00, 4893.71657021
2012, 12, 20, 13.35, -1.00, 1866.13166051
2012, 12, 21, 13.20, -1.00, 2559.57635586
2012, 12, 22, 13.20, 0.00, 870.39564745
2012, 12, 23, 13.14, -1.00, 518.01209598
2012, 12, 24, 13.23, 1.00, 1511.90177224
2012, 12, 25, 13.24, 1.00, 1136.04126972
2012, 12, 26, 13.18, -1.00, 2247.79836180
2012, 12, 27, 13.20, 1.00, 3347.61148062
2012, 12, 28, 13.18, -1.00, 4176.88180210
2012, 12, 29, 13.22, 1.00, 274.78659657
2012, 12, 30, 13.20, -1.00, 1020.89023268
2012, 12, 31, 13.24, 1.00, 1641.78561179
2013, 1, 1, 13.22, -1.00, 2116.92940862
2013, 1, 2, 13.09, -1.00, 1840.84872373
2013, 1, 3, 13.19, 1.00, 3320.97205370
2013, 1, 4, 13.19, 0.00, 2700.25350741
2013, 1, 5, 13.15, -1.00, 1463.53584867
2013, 1, 6, 13.15, 0.00, 453.56308950
2013, 1, 7, 13.20, 1.00, 3935.24845698
2013, 1, 8, 13.50, 1.00, 6086.27515492
2013, 1, 9, 13.58, 1.00, 4640.26739318
2013, 1, 10, 14.00, 1.00, 3719.44737915
2013, 1, 11, 14.00, 0.00, 2405.62603846
2013, 1, 12, 13.89, -1.00, 2245.56319970
2013, 1, 13, 13.64, -1.00, 1578.50971345
2013, 1, 14, 14.10, 1.00, 4314.60459809
2013, 1, 15, 14.20, 1.00, 4961.37905221
2013, 1, 16, 14.53, 1.00, 5436.22875828
2013, 1, 17, 15.36, 1.00, 5227.75642184
2013, 1, 18, 15.57, 1.00, 6749.52567820
2013, 1, 19, 15.38, -1.00, 1993.54022684
2013, 1, 20, 15.50, 1.00, 1427.76747178
2013, 1, 21, 16.52, 1.00, 5634.62820353
2013, 1, 22, 17.35, 1.00, 3827.75700027
2013, 1, 23, 17.50, 1.00, 4853.15538002
2013, 1, 24, 17.29, -1.00, 14880.17041128
2013, 1, 25, 17.49, 1.00, 5131.56268928
2013, 1, 26, 17.49, 0.00, 2485.89670409
2013, 1, 27, 17.60, 1.00, 2589.57418764
2013, 1, 28, 18.67, 1.00, 5344.51893733
2013, 1, 29, 19.35, 1.00, 4541.64000435
2013, 1, 30, 19.45, 1.00, 2557.50773646
2013, 1, 31, 20.46, 1.00, 5738.86115204
2013, 2, 1, 20.35, -1.00, 3503.83130961
2013, 2, 2, 19.82, -1.00, 4786.97797400
2013, 2, 3, 20.29, 1.00, 2479.42164405
2013, 2, 4, 20.30, 1.00, 4506.95113427
2013, 2, 5, 20.50, 1.00, 3193.30770398
2013, 2, 6, 20.91, 1.00, 3424.26001089
2013, 2, 7, 21.71, 1.00, 6307.57656257
2013, 2, 8, 22.40, 1.00, 2801.66595389
2013, 2, 9, 23.14, 1.00, 2134.07897410
2013, 2, 10, 23.70, 1.00, 2194.81136293
2013, 2, 11, 23.94, 1.00, 2978.34729807
2013, 2, 12, 25.47, 1.00, 8534.23395403
2013, 2, 13, 25.00, -1.00, 3983.63915336
2013, 2, 14, 27.40, 1.00, 12042.50498387
2013, 2, 15, 27.00, -1.00, 3145.14317345
2013, 2, 16, 27.50, 1.00, 2782.38948658
2013, 2, 17, 26.98, -1.00, 7942.00011199
2013, 2, 18, 26.92, -1.00, 3103.54193597
2013, 2, 19, 29.39, 1.00, 9541.05177226
2013, 2, 20, 30.00, 1.00, 3832.39322315
2013, 2, 21, 30.00, 0.00, 3576.11202430
2013, 2, 22, 30.40, 1.00, 6182.20227366
